id,title_no,status,type,land_district,issue_date,guarantee_status,estate_description,number_owners,spatial_extents_shared
4946907,887128,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 155 Deposited Plan 535766, 375 m2",2,F
4946911,887132,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 159 Deposited Plan 535766, 348 m2",2,F
4946902,887123,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 150 Deposited Plan 535766, 317 m2",2,F
4946905,887126,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 153 Deposited Plan 535766, 389 m2",2,F
4946895,887116,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 143 Deposited Plan 535766, 318 m2",2,F
4946869,887090,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 117 Deposited Plan 535766, 730 m2",2,F
4946904,887125,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 152 Deposited Plan 535766, 318 m2",2,F
4946899,887120,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 147 Deposited Plan 535766, 359 m2",2,F
4946910,887131,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 158 Deposited Plan 535766, 348 m2",2,F
4946876,887097,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 124 Deposited Plan 535766, 607 m2",2,F
4946894,887115,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 142 Deposited Plan 535766, 395 m2",2,F
4946914,887135,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 162 Deposited Plan 535766, 375 m2",2,F
4946881,887102,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 129 Deposited Plan 535766, 583 m2",2,F
4946912,887133,LIVE,Freehold,Nelson,2019/07/18 11:56:56,Guarantee,"Fee Simple, 1/1, Lot 160 Deposited Plan 535766, 361 m2",3,F
